Ground Station GUI Log Data
Thursday, March 23, 2017 3:33:36 PM:
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.02355957,0.05413818,0.9915771,0,0.06097561,0,6.25E-08,1.60625E-05,5.1875E-06,-1.802,1.938041,274.1074,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03564453,0.02832031,0.9834595,0,0,0,1.5625E-06,1.60625E-05,6.1875E-06,-3.149978,1.972436,274.5006,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03430176,0.04870605,0.9820557,-0.1219512,0.06097561,0.06097561,1.5625E-06,1.65625E-05,5.5625E-06,-2.907905,2.024346,273.174,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03460693,0.05102539,0.9785767,-0.1219512,0.1219512,0.06097561,6.25E-08,1.70625E-05,6.6875E-06,-3.049279,1.926715,272.2256,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03662109,0.04907227,0.9799194,0,0.1219512,0,6.25E-08,1.65625E-05,5.4375E-06,-3.027221,1.934999,273.0081,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03814697,0.04901123,0.9780273,-0.06097561,0,0,6.25E-08,1.75625E-05,6.3125E-06,-3.109698,1.378438,273.3871,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03491211,0.05029297,0.9804688,-0.1219512,0.06097561,0.06097561,1.0625E-06,1.65625E-05,7.0625E-06,-3.013853,2.02491,273.7567,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03710938,0.04949951,0.9802246,-0.1219512,-0.06097561,0,1.5625E-06,1.70625E-05,5.8125E-06,-2.998219,1.839758,275.1736,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0380249,0.05004883,0.979248,-0.06097561,0.06097561,0,6.25E-08,1.65625E-05,6.6875E-06,-1.871984,1.376904,271.4651,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03625488,0.05175781,0.9783936,-0.06097561,0,0,1.0625E-06,1.75625E-05,6.4375E-06,-2.967081,2.067652,271.7706,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03717041,0.05236816,0.9771729,-0.1219512,0.1219512,0.06097561,1.5625E-06,1.65625E-05,5.9375E-06,-2.993519,1.382783,286.6112,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02496338,0.05163574,0.9799194,0,0.06097561,0,1.5625E-06,1.60625E-05,5.6875E-06,-2.984654,1.95455,275.4937,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02667236,0.04968262,0.9787598,-0.1829268,0.06097561,0,1.5625E-06,1.70625E-05,6.4375E-06,-3.056556,1.483341,272.4194,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02667236,0.03930664,0.9919434,-0.1219512,0.06097561,0,1.0625E-06,1.60625E-05,7.3125E-06,-2.941892,1.478225,277.6357,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02539063,0.04046631,0.9888306,0,0.06097561,0.1219512,1.0625E-06,1.65625E-05,5.4375E-06,-2.773059,2.019956,272.4076,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03729248,0.05230713,0.9782104,-0.06097561,0.1219512,-0.1219512,1.0625E-06,1.70625E-05,6.8125E-06,-2.848469,1.368236,272.605,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03869629,0.05181885,0.9815063,-0.06097561,0.1219512,0.06097561,1.5625E-06,1.70625E-05,6.5625E-06,-3.059247,0.9124867,271.9842,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03607178,0.04919434,0.9802856,-0.06097561,0.06097561,0,1.5625E-06,1.60625E-05,6.0625E-06,-2.993865,2.056689,275.8992,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03613281,0.05072021,0.9803467,-0.1219512,0.1829268,-0.06097561,1.5625E-06,1.65625E-05,5.8125E-06,-3.107447,1.532819,272.685,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0333252,0.05133057,0.9784546,0,0.06097561,0,1.0625E-06,1.70625E-05,6.5625E-06,-2.91175,1.854333,273.1621,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03674316,0.05084229,0.9807739,0,0,0,6.25E-08,1.5625E-06,7.9375E-06,-2.355697,1.512843,277.389,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03839111,0.04919434,0.9822998,-0.06097561,0,0,1.5625E-06,1.75625E-05,5.6875E-06,-3.139688,1.444428,273.9221,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03540039,0.0513916,0.9789429,-0.1219512,0,-0.06097561,6.25E-08,1.70625E-05,5.9375E-06,-2.963569,2.015974,271.7079,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02496338,0.05285645,0.9782715,0,0,0,1.5625E-06,1.70625E-05,7.0625E-06,-2.359849,2.057339,273.3262,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03826904,0.05340576,0.9775391,-0.06097561,0.06097561,0,1.0625E-06,1.75625E-05,5.3125E-06,-2.895265,2.054218,274.5462,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02539063,0.05163574,0.9914551,-0.06097561,0.06097561,0,1.0625E-06,1.5625E-06,4.0625E-06,-2.984188,2.145414,279.741,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03778076,0.0513916,0.9775391,-0.06097561,0.1829268,0,1.5625E-06,1.70625E-05,5.8125E-06,-3.036273,1.326544,275.8166,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02380371,0.03961182,0.9769897,-0.1219512,0,0.06097561,1.5625E-06,1.75625E-05,7.4375E-06,-2.910197,2.183897,274.3761,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02532959,0.05279541,0.9911499,-0.1219512,0,-0.1219512,1.0625E-06,1.60625E-05,4.8125E-06,-2.309553,1.396302,275.3323,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03833008,0.0501709,0.9817505,-0.1219512,0.1829268,0,6.25E-08,1.75625E-05,5.8125E-06,-3.067342,1.878634,275.098,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03533936,0.04730225,0.9832764,-0.06097561,0.1219512,-0.06097561,1.0625E-06,1.70625E-05,5.6875E-06,-2.865603,1.833422,274.509,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03448486,0.05297852,0.9904175,-0.1219512,0.1219512,0.06097561,1.5625E-06,1.70625E-05,4.8125E-06,-2.930526,1.90406,274.8626,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02728271,0.04125977,0.9885864,0,0.06097561,0,6.25E-08,1.60625E-05,5.8125E-06,-1.880183,1.89253,272.02,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03765869,0.05316162,0.9801636,-0.06097561,0.06097561,0,1.5625E-06,1.70625E-05,5.3125E-06,-2.360247,1.336571,274.2826,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03662109,0.05407715,0.9772339,-0.06097561,0.06097561,0,6.25E-08,1.75625E-05,4.6875E-06,-2.990958,1.323544,272.9467,1,1,0,0,0,0,0,0,0,0,0,0,0
