,movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
6935,68,0,0,0,0,-0.1958183,-5.051094,8.425159,-0.03486064,-0.6914592,-0.005759298,3.36E-05,3.31E-05,1.63E-05,-30.94374,1.141989,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6936,68,0,0,0,0,-0.3726909,-5.059123,8.423083,0.07469079,-0.7349207,-0.08584915,3.21E-05,3.36E-05,1.62E-05,-30.99012,2.172215,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6937,68,0,0,0,0,-0.354929,-5.06822,8.408312,0.009376157,-0.6673865,-0.06409604,3.21E-05,3.26E-05,1.64E-05,-31.08002,2.07046,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6938,68,0,0,0,0,-0.3530669,-5.065831,8.40597,0.008693696,-0.7404609,-0.05771746,3.21E-05,3.21E-05,1.62E-05,-31.07513,2.060286,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6939,68,0,0,0,0,-0.3621907,-5.070552,8.411813,-0.06047747,-0.7084093,-0.1394076,3.21E-05,3.21E-05,2.39E-05,-31.08113,2.111879,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6940,68,0,0,0,0,-0.18407,-5.061328,8.412127,0.0167469,-0.6660392,-0.09135449,3.26E-05,3.21E-05,1.62E-05,-31.03408,1.074136,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6941,68,0,0,0,0,-0.3634124,-5.081327,8.412917,-0.05299598,-0.6797231,-0.05624219,3.31E-05,3.31E-05,1.73E-05,-31.1316,2.117594,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6942,68,0,0,0,0,-0.3564818,-5.073071,8.419516,-0.02406013,-0.7227362,-0.08704434,3.36E-05,3.21E-05,2.37E-05,-31.07052,2.076952,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6943,68,0,0,0,0,-0.3721744,-5.056024,8.407129,0.1137909,0.3388114,-0.007111327,3.36E-05,3.31E-05,1.71E-05,-31.02258,2.172581,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6944,68,0,0,0,0,-0.1912024,-5.056919,8.393187,0.04796325,0.3460071,-0.01949493,3.21E-05,1.76E-05,2.33E-05,-31.06908,1.117852,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6945,68,0,0,0,0,-0.3608865,-5.067077,8.426636,-0.00911568,-0.7003556,-0.158281,3.26E-05,3.36E-05,2.36E-05,-31.0192,2.10195,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6946,68,0,0,0,0,-0.3614112,-5.059614,8.387628,-0.02738785,-0.6912766,-0.121124,3.21E-05,3.26E-05,2.29E-05,-31.09936,2.113004,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6947,68,0,0,0,0,-0.3701063,-5.046531,8.416671,0.01258798,-0.7105421,-0.02379495,3.31E-05,3.21E-05,1.66E-05,-30.94638,2.159795,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6948,68,0,0,0,0,-0.3592771,-5.061017,8.413666,0.01313898,-0.6746545,-0.1953427,3.21E-05,3.31E-05,2.32E-05,-31.0279,2.095616,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6949,68,0,0,0,0,-0.1926966,-5.062609,8.439299,0.06245875,0.3502222,0.1288738,3.31E-05,3.26E-05,1.74E-05,-30.95892,1.121728,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6950,68,0,0,0,0,-0.3689692,-5.050876,8.436768,-0.03662293,0.3119065,0.02207671,3.26E-05,3.31E-05,2.38E-05,-30.90787,2.148906,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6951,68,0,0,0,0,-0.3625635,-5.060317,8.404778,-0.07186525,-0.7483583,-0.1127108,3.36E-05,3.36E-05,2.27E-05,-31.05114,2.116485,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6952,68,0,0,0,0,-0.3744779,-5.059101,8.423075,-0.07910923,-0.7346498,-0.07596554,3.36E-05,1.71E-05,1.66E-05,-30.99004,2.182625,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6953,68,0,0,0,0,-0.3556646,-5.061053,8.412499,-0.01400684,0.3855569,0.04823565,3.26E-05,3.26E-05,1.73E-05,-31.03158,2.07477,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6954,68,0,0,0,0,-0.352015,-5.059284,8.410161,-0.04221434,-0.7082182,-0.1027669,3.31E-05,3.36E-05,2.33E-05,-31.02977,2.054108,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6955,68,0,0,0,0,-0.1916808,-5.059411,8.407961,0.03127535,-0.6895191,-0.1681889,3.36E-05,3.26E-05,1.62E-05,-31.03703,1.119057,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6956,68,0,0,0,0,-0.3620815,-5.062271,8.426663,0.07019698,0.3807473,0.02486173,3.21E-05,3.26E-05,2.37E-05,-30.9951,2.109429,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6957,68,0,0,0,0,-0.3570458,-5.064071,8.41839,0.007372123,0.3249857,0.0733094,3.31E-05,3.21E-05,2.29E-05,-31.02896,2.081421,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6958,68,0,0,0,0,-0.3596194,-5.065752,8.405939,0.04415214,0.3365926,0.02940035,3.31E-05,3.31E-05,2.26E-05,-31.07483,2.098503,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6959,68,0,0,0,0,-0.3787632,-5.058947,8.408261,-0.04219157,-0.7046275,-0.09467958,3.21E-05,3.31E-05,2.38E-05,-31.0338,2.210447,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6960,68,0,0,0,0,-0.1969517,-5.077299,8.405449,-0.01078518,0.3488894,0.1275739,3.21E-05,3.21E-05,2.17E-05,-31.13401,1.148992,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6961,68,0,0,0,0,-0.3612344,-5.038865,8.41854,0.04406703,0.3223455,-0.006759417,3.31E-05,1.66E-05,2.38E-05,-30.90237,2.108571,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6962,68,0,0,0,0,-0.354696,-5.071295,8.419536,0.02593043,0.356097,0.1022506,3.26E-05,3.26E-05,2.37E-05,-31.0616,2.066746,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6963,68,0,0,0,0,-0.1947155,-5.061183,8.40971,0.01237506,-0.7367164,-0.04611247,3.21E-05,1.76E-05,2.38E-05,-31.04063,1.13649,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6964,68,0,0,0,0,-0.3872915,-5.061944,8.597566,0.01260995,-0.7227098,-0.1285424,3.26E-05,3.26E-05,1.66E-05,-30.48808,2.223006,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6965,68,0,0,0,0,-0.3602303,-5.071138,8.406492,0.05647217,-0.724802,-0.08298606,3.21E-05,3.31E-05,1.63E-05,-31.10009,2.101368,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6966,68,0,0,0,0,-0.1946561,-5.063567,8.407919,0.03118016,-0.6913674,-0.107222,3.26E-05,3.31E-05,1.68E-05,-31.05794,1.136179,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6967,68,0,0,0,0,-0.3644817,-5.064641,8.427227,0.001893751,-0.692944,-0.1239323,3.26E-05,3.36E-05,1.64E-05,-31.00525,2.123032,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6968,68,0,0,0,0,-0.1940803,-5.062507,8.426866,-0.06412016,-0.7019594,-0.1076985,3.26E-05,3.31E-05,1.63E-05,-30.99568,1.131011,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6969,68,0,0,0,0,-0.3714486,-5.050141,8.421374,0.02729262,-0.7054123,-0.03212022,3.21E-05,3.36E-05,2.36E-05,-30.95033,2.166322,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6970,68,0,0,0,0,-0.3670416,-5.05913,8.414233,0.1155097,-0.6779927,-0.09778009,3.26E-05,3.31E-05,2.34E-05,-31.01675,2.140969,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6971,68,0,0,0,0,-0.3585088,-5.060517,8.426692,0.03498234,-0.6726828,-0.0823198,3.31E-05,3.21E-05,1.71E-05,-30.98626,2.08882,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6972,68,0,0,0,0,-0.3635908,-5.048415,8.417872,0.01832012,0.3186122,0.0562565,3.26E-05,3.26E-05,2.39E-05,-30.9522,2.121377,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6973,68,0,0,0,0,-0.3762846,-5.058484,8.423662,-0.02365397,-0.6833639,-0.1204838,3.31E-05,3.21E-05,2.33E-05,-30.98519,2.193103,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6974,68,0,0,0,0,-0.3752543,-5.04882,8.410122,-0.03084428,-0.6686157,-0.1180324,1.66E-05,3.21E-05,2.34E-05,-30.97751,2.190798,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6975,68,0,0,0,0,-0.3536791,-5.069421,8.406534,0.04452055,0.3815288,0.06548158,3.26E-05,1.76E-05,2.34E-05,-31.09138,2.063364,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6976,68,0,0,0,0,-0.3623998,-5.047831,8.417882,-0.01676078,-0.7227752,-0.06857771,3.21E-05,3.31E-05,2.38E-05,-30.94925,2.114497,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6977,68,0,0,0,0,-0.1982108,-5.063646,8.425654,0.001400412,-0.7403063,-0.07999461,3.26E-05,1.71E-05,1.61E-05,-31.00501,1.155128,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6978,68,0,0,0,0,-0.3605711,-5.077796,8.417097,0.05132564,0.3183693,0.01505125,3.21E-05,3.21E-05,2.37E-05,-31.10139,2.100678,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6979,68,0,0,0,0,-0.3788235,-5.055365,8.410061,0.04184979,-0.725186,-0.1046777,3.21E-05,1.76E-05,1.73E-05,-31.01047,2.210867,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6980,68,0,0,0,0,-0.3538614,-5.056878,8.411944,0.03308219,0.3311544,0.05648505,3.31E-05,3.36E-05,1.63E-05,-31.01237,2.064813,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6981,68,0,0,0,0,-0.3624376,-5.04891,8.400714,-0.03943041,-0.7974653,-0.06044276,3.36E-05,3.31E-05,2.33E-05,-31.00628,2.11777,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6982,68,0,0,0,0,-0.3620628,-5.061668,8.426075,-0.03241378,0.3857217,0.1263743,3.36E-05,3.31E-05,2.33E-05,-30.99386,2.109495,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6983,68,0,0,0,0,-0.3744551,-5.063889,8.422451,-0.009302971,-0.713438,-0.1063344,3.36E-05,3.21E-05,2.36E-05,-31.01584,2.182063,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6984,68,0,0,0,0,-0.3550867,-5.06286,8.413081,-0.00720964,0.3285389,0.0482738,3.31E-05,3.31E-05,2.34E-05,-31.03887,2.0711,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6985,68,0,0,0,0,-0.3562395,-5.062965,8.430237,-0.04754632,0.3345005,0.1367226,3.31E-05,3.26E-05,2.39E-05,-30.98785,2.074703,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6986,68,0,0,0,0,-0.3564724,-5.05989,8.419013,0.01486769,0.3287588,-0.03396801,3.26E-05,3.31E-05,2.37E-05,-31.00618,2.078424,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6987,68,0,0,0,0,-0.3739177,-5.063182,8.405889,-0.009658674,-0.7423849,-0.03720174,3.26E-05,3.21E-05,1.67E-05,-31.06213,2.182163,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6988,68,0,0,0,0,-0.3569793,-5.05028,8.416116,0.03121276,-0.6812886,-0.06009743,1.76E-05,3.31E-05,2.28E-05,-30.96681,2.082952,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6989,68,0,0,0,0,-0.3718636,-5.060408,8.434322,-0.03165763,-0.7442316,-0.02782448,3.31E-05,3.26E-05,2.39E-05,-30.96283,2.16513,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6990,68,0,0,0,0,-0.3662473,-5.06761,8.426607,-0.03452073,-0.669116,-0.1101188,3.31E-05,3.26E-05,2.36E-05,-31.02195,2.13309,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6991,68,0,0,0,0,-0.1960773,-5.064671,8.396662,-0.01992112,-0.6723227,-0.09651454,3.26E-05,1.76E-05,1.63E-05,-31.0974,1.14553,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6992,68,0,0,0,0,-0.1903824,-5.073907,8.423255,0.038304,-0.7042579,-0.0444297,3.21E-05,3.31E-05,1.61E-05,-31.06345,1.109153,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6993,68,0,0,0,0,-0.3906093,-5.046336,8.424268,0.005368834,-0.6995001,-0.02562043,3.26E-05,3.36E-05,1.68E-05,-30.92261,2.277832,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6994,68,0,0,0,0,-0.3697879,-5.060971,8.425451,0.000443237,0.3637038,0.04426585,3.31E-05,3.26E-05,2.29E-05,-30.99225,2.154658,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6995,68,0,0,0,0,-0.1862582,-5.064382,8.424522,0.000507651,0.3681031,0.0256802,3.21E-05,3.26E-05,1.64E-05,-31.01208,1.085554,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6996,68,0,0,0,0,-0.3775194,-5.051889,8.424885,0.1330317,0.4429971,0.01545131,3.21E-05,3.26E-05,2.33E-05,-30.94854,2.200817,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6997,68,0,0,0,0,-0.3606797,-5.061045,8.420169,-0.08415278,0.3231151,0.04680024,3.31E-05,3.36E-05,2.38E-05,-31.00849,2.102595,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6998,68,0,0,0,0,-0.3545279,-5.064799,8.432599,0.07365742,0.364459,0.06461781,3.26E-05,1.66E-05,2.38E-05,-30.98993,2.064121,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6999,68,0,0,0,0,-0.3740352,-5.060211,8.409459,0.03138918,-0.6715658,-0.1277522,3.36E-05,3.31E-05,2.27E-05,-31.03652,2.182509,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7000,68,0,0,0,0,-0.363416,-5.076535,8.41295,0.007917978,0.3765162,0.0184068,3.21E-05,3.26E-05,2.31E-05,-31.10759,2.118142,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7001,68,0,0,0,0,-0.355372,-5.041226,8.403166,0.05591531,0.4184648,0.01164538,3.36E-05,1.66E-05,2.37E-05,-30.96038,2.076914,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7002,68,0,0,0,0,-0.3735168,-5.059634,8.411833,-0.02740673,-0.6884946,-0.08636372,3.21E-05,3.31E-05,1.61E-05,-31.02649,2.179102,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7003,68,0,0,0,0,-0.3638255,-5.068357,8.443775,0.02027861,-0.6809412,-0.09732353,3.31E-05,3.21E-05,1.74E-05,-30.97419,2.115752,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7004,68,0,0,0,0,-0.365353,-5.05605,8.398876,-0.001804662,-0.6812767,-0.01127133,3.36E-05,3.31E-05,2.39E-05,-31.04757,2.134331,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7005,68,0,0,0,0,-0.3651482,-5.04715,8.410772,-0.03103157,-0.6816981,-0.06608588,3.31E-05,3.31E-05,1.63E-05,-30.96719,2.131917,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7006,68,0,0,0,0,-0.3656458,-5.049992,8.389448,-0.06048056,-0.6990236,-0.06942044,3.26E-05,3.31E-05,2.31E-05,-31.04565,2.138482,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7007,68,0,0,0,0,-0.3689777,-5.039843,8.400152,-0.05656533,-0.678144,-0.1169163,3.26E-05,3.21E-05,1.62E-05,-30.96251,2.157082,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7008,68,0,0,0,0,-0.3651946,-5.062135,8.412447,0.04550736,-0.7219036,-0.07783095,3.26E-05,3.31E-05,1.64E-05,-31.03715,2.130202,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7009,68,0,0,0,0,-0.3544714,-5.063463,8.412489,-0.03457324,-0.6732843,-0.09915403,3.36E-05,1.76E-05,2.37E-05,-31.04366,2.067556,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7010,68,0,0,0,0,-0.3569377,-5.054465,8.414905,0.01486071,0.3317719,-0.006828592,3.31E-05,3.21E-05,2.32E-05,-30.9914,2.082473,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7011,68,0,0,0,0,-0.372474,-5.066394,8.434871,-0.0493868,-0.6931233,-0.1117468,3.21E-05,3.26E-05,1.68E-05,-30.99108,2.167899,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7012,68,0,0,0,0,-0.3566199,-5.042547,8.423271,-0.009692311,-0.7493351,-0.06099724,1.61E-05,3.26E-05,2.34E-05,-30.90663,2.080399,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7013,68,0,0,0,0,-0.3595017,-5.06885,8.420713,0.01259702,-0.7198123,-0.09759252,3.36E-05,1.66E-05,1.66E-05,-31.04584,2.094777,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7014,68,0,0,0,0,-0.3686863,-5.06939,8.428359,-0.09892676,0.3103418,0.05419254,3.26E-05,3.21E-05,2.34E-05,-31.02557,2.146755,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7015,68,0,0,0,0,-0.3589792,-5.048378,8.404284,-0.03543602,-0.7624542,-0.06796845,3.21E-05,3.21E-05,1.67E-05,-30.99286,2.096985,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7016,68,0,0,0,0,-0.3568952,-5.059848,8.413685,0.07705859,0.3281287,0.006314213,3.31E-05,3.26E-05,1.69E-05,-31.02199,2.081859,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7017,68,0,0,0,0,-0.1838308,-5.047376,8.386185,0.02360142,-0.7156449,-0.08276246,3.36E-05,3.36E-05,2.39E-05,-31.04239,1.075964,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7018,68,0,0,0,0,-0.3640758,-5.068028,8.396435,0.02213809,0.3439005,0.1163856,3.21E-05,3.31E-05,2.36E-05,-31.11488,2.12599,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7019,68,0,0,0,0,-0.3609683,-5.06085,8.392356,0.05125711,0.3264841,0.126953,3.21E-05,3.31E-05,1.67E-05,-31.09127,2.109408,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7020,68,0,0,0,0,-0.3533453,-5.053307,8.414338,-0.02411653,-0.7332771,-0.1189272,3.36E-05,3.26E-05,1.63E-05,-30.9873,2.061759,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7021,68,0,0,0,0,-0.1911963,-5.064831,8.411477,-0.02403736,-0.7191455,-0.07895701,3.21E-05,3.26E-05,1.62E-05,-31.05355,1.115569,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7022,68,0,0,0,0,-0.3565872,-5.060512,8.422559,0.01652391,-0.6798148,-0.01654536,3.31E-05,3.36E-05,2.36E-05,-30.99864,2.078383,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7023,68,0,0,0,0,-0.3562117,-5.074341,8.429568,-0.03493879,-0.7087193,-0.06905854,3.36E-05,1.76E-05,2.38E-05,-31.04665,2.073427,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7024,68,0,0,0,0,-0.3729473,-5.050189,8.430836,-0.007118569,0.3429015,0.08062311,3.26E-05,3.31E-05,2.32E-05,-30.9222,2.173254,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7025,68,0,0,0,0,-0.372017,-5.060911,8.420708,-0.01062248,0.3457514,-0.0219656,3.31E-05,3.21E-05,1.61E-05,-31.0062,2.168536,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7026,68,0,0,0,0,-0.3647734,-5.060254,8.399443,0.01610997,-0.7319323,-0.06880125,3.26E-05,1.71E-05,2.38E-05,-31.06691,2.130373,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7027,68,0,0,0,0,-0.3628021,-5.049582,8.411951,-0.05008608,-0.7696729,-0.1172661,3.31E-05,3.21E-05,1.74E-05,-30.97583,2.117744,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7028,68,0,0,0,0,-0.1828959,-5.038456,8.393942,0.0569694,-0.6710671,-0.08407615,3.31E-05,3.31E-05,1.67E-05,-30.97425,1.070269,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7029,68,0,0,0,0,-0.3564152,-5.059279,8.417242,0.009120563,-0.6912408,-0.03641149,1.76E-05,1.71E-05,1.63E-05,-31.00845,2.078479,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7030,68,0,0,0,0,-0.3630851,-5.056701,8.402433,0.04059057,0.350917,0.05442161,3.26E-05,1.71E-05,2.37E-05,-31.04011,2.120364,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7031,68,0,0,0,0,-0.3713688,-5.052587,8.602438,0.05510895,0.3398359,0.07471379,3.31E-05,3.31E-05,2.23E-05,-30.42757,2.131814,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7032,68,0,0,0,0,-0.3597639,-5.077888,8.428936,0.02404716,-0.6692069,-0.09621681,3.26E-05,3.36E-05,1.72E-05,-31.06624,2.093812,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7033,68,0,0,0,0,-0.3684677,-5.053645,8.40302,-0.01981197,-0.6765004,-0.2117603,3.31E-05,3.26E-05,2.36E-05,-31.02304,2.152004,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7034,68,0,0,0,0,-0.3699474,-5.053216,8.430238,-0.07308488,0.3348104,0.06637359,3.26E-05,3.21E-05,2.39E-05,-30.93913,2.155561,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7035,68,0,0,0,0,-0.3538761,-5.062871,8.412496,-0.01463576,0.3135222,0.02032034,3.26E-05,3.31E-05,2.28E-05,-31.04069,2.06415,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7036,68,0,0,0,0,-0.3633086,-5.065857,8.427816,-0.0204918,-0.7211867,-0.003041223,3.36E-05,3.26E-05,1.63E-05,-31.00956,2.115962,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7037,68,0,0,0,0,-0.3811254,-5.060711,8.407647,-0.03481511,-0.6842778,0.01041536,3.26E-05,3.21E-05,2.34E-05,-31.04448,2.224132,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7038,68,0,0,0,0,-0.3572242,-5.056792,8.405419,-0.007158956,0.3200774,-0.05219676,3.31E-05,3.26E-05,2.34E-05,-31.03158,2.085614,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7039,68,0,0,0,0,-0.3639115,-5.056267,8.427878,0.02411157,-0.6648076,-0.1148024,3.36E-05,3.26E-05,2.33E-05,-30.96146,2.120522,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7040,68,0,0,0,0,-0.3596348,-5.070673,8.424843,0.02934236,0.3231262,0.05965526,3.31E-05,1.76E-05,1.71E-05,-31.04254,2.094598,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7041,68,0,0,0,0,-0.3616375,-5.065177,8.413034,0.1264091,-0.6821618,-0.06102046,3.21E-05,3.26E-05,2.31E-05,-31.05059,2.109027,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7042,68,0,0,0,0,-0.3673665,-5.061465,8.405931,0.01999327,-0.7053732,-0.05058691,1.76E-05,3.31E-05,1.61E-05,-31.05341,2.144152,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7043,68,0,0,0,0,-0.3517966,-5.043066,8.403171,-0.06217854,0.3276283,0.07599373,3.21E-05,3.36E-05,2.33E-05,-30.96959,2.055837,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7044,68,0,0,0,0,-0.3680958,-5.062683,8.410062,0.0424104,-0.6639233,-0.1010244,3.36E-05,3.36E-05,1.66E-05,-31.04707,2.147493,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7045,68,0,0,0,0,-0.371581,-5.053037,8.407152,-0.02553821,0.327077,0.05354783,3.21E-05,3.36E-05,2.28E-05,-31.00756,2.169456,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7046,68,0,0,0,0,-0.3830966,-5.069777,8.596941,-0.01294086,-0.703744,-0.05510672,3.21E-05,3.36E-05,2.39E-05,-30.52865,2.198195,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7047,68,0,0,0,0,-0.1959127,-5.053382,8.409757,-0.04198151,-0.6879544,-0.1385388,3.31E-05,3.21E-05,2.36E-05,-31.00145,1.14394,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7048,68,0,0,0,0,-0.3597844,-5.050808,8.410773,-0.0325354,0.3550232,0.000242243,3.26E-05,3.26E-05,2.26E-05,-30.98552,2.100226,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7049,68,0,0,0,0,-0.3644701,-5.054455,8.426704,-0.008821529,-0.6663069,-0.1426514,3.31E-05,3.31E-05,1.73E-05,-30.95592,2.124193,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7050,68,0,0,0,0,-0.1957557,-5.05767,8.42334,-0.007345446,0.3227533,0.1125845,3.31E-05,3.21E-05,1.68E-05,-30.98209,1.141412,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7051,68,0,0,0,0,-0.3588976,-5.054478,8.420221,0.07694556,0.3259337,0.07871234,3.36E-05,3.21E-05,1.61E-05,-30.97549,2.092925,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7052,68,0,0,0,0,-0.3592257,-5.05262,8.411947,0.02224621,0.3428514,0.02446884,3.31E-05,3.26E-05,2.31E-05,-30.99105,2.096554,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7053,68,0,0,0,0,-0.3708927,-5.048359,8.422573,0.00895707,-0.7038612,0.000293284,3.26E-05,3.21E-05,1.61E-05,-30.93782,2.163058,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7054,68,0,0,0,0,-0.3633359,-5.05508,8.428481,0.0404876,0.3363233,0.02969308,3.26E-05,3.36E-05,1.64E-05,-30.95371,2.117191,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7055,68,0,0,0,0,-0.3615615,-5.063963,8.410676,-0.03484074,-0.6973697,-0.0638487,3.31E-05,1.76E-05,1.63E-05,-31.05162,2.109152,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7056,68,0,0,0,0,-0.193307,-5.068942,8.403155,-0.0284299,-0.7996705,-0.08846042,3.21E-05,1.76E-05,2.38E-05,-31.09917,1.128456,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7057,68,0,0,0,0,-0.1883582,-5.057108,8.415686,-0.04186069,-0.6730142,-0.1252416,3.21E-05,3.36E-05,2.28E-05,-31.00227,1.099056,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7058,68,0,0,0,0,-0.3547332,-5.047341,8.420289,0.1319539,0.3339101,0.07097752,3.36E-05,3.31E-05,1.64E-05,-30.93958,2.069422,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7059,68,0,0,0,0,-0.3596731,-5.045395,8.40726,-0.04004756,0.328888,-0.04054185,1.76E-05,3.31E-05,2.26E-05,-30.96896,2.100817,0,1,1,0,0,0,0,0,0,0,0,0,0,0
